scenario_type,input_text,target_response,final_state
rule_based,User: I need to reach York next available. My flight lands in 2 hours.,"For an urgent journey to York, the fastest option departs in 8 minutes. Journey time: 45 minutes. You'll arrive with time to spare. Platform 5 — please go now!","{""destination"": ""York"", ""constraints"": [""bike""], ""time"": ""next available"", ""priority"": ""fewest changes"", ""status"": ""resolved""}"
rule_based,User: Show me trains to Newcastle with pet space,Here are trains to Newcastle with pet accommodation: • 08:30 - Platform 4 (2 pet spaces left) • 10:15 - Platform 1 (spaces available) • 12:00 - Platform 6 (fully booked),"{""destination"": ""Newcastle"", ""constraints"": [""pet""], ""time"": ""first train"", ""priority"": ""most comfortable"", ""status"": ""resolved""}"
rule_based,User: Cheapest way to get to Exeter?,The cheapest option to Exeter is an Advance ticket at £32. Available on the 06:45 and 11:30 departures. Off-peak tickets from £46 are available after 09:30.,"{""destination"": ""Exeter"", ""constraints"": [""baby buggy""], ""time"": ""urgently"", ""priority"": ""direct only"", ""status"": ""resolved""}"
rule_based,User: I need to reach Oxford tonight. My flight lands in 2 hours.,"For an urgent journey to Oxford, the fastest option departs in 8 minutes. Journey time: 45 minutes. You'll arrive with time to spare. Platform 5 — please go now!","{""destination"": ""Oxford"", ""constraints"": [""accessibility needs""], ""time"": ""tonight"", ""priority"": ""most comfortable"", ""status"": ""resolved""}"
rule_based,User: I need to get to Bristol this afternoon. I also have a baby buggy.,Got it! Looking for trains to Bristol this afternoon with baby buggy space. Please note that baby buggy reservations are required on this route.,"{""destination"": ""Bristol"", ""constraints"": [""baby buggy""], ""time"": ""this afternoon"", ""priority"": ""quickest route"", ""status"": ""resolved""}"
rule_based,User: Cheapest way to get to Exeter?,The cheapest option to Exeter is an Advance ticket at £29. Available on the 06:45 and 11:30 departures. Off-peak tickets from £45 are available after 09:30.,"{""destination"": ""Exeter"", ""constraints"": [""accessibility needs""], ""time"": ""next available"", ""priority"": ""direct only"", ""status"": ""resolved""}"
rule_based,User: Train to Brighton please,Happy to help! When would you like to travel to Brighton?,"{""destination"": ""Brighton"", ""constraints"": [""pram""], ""time"": ""first train"", ""priority"": ""quickest route"", ""status"": ""resolved""}"
rule_based,User: What's the next train to Gatwick?,The next train to Gatwick departs in 12 minutes from Platform 2. It arrives at Gatwick at 14:35.,"{""destination"": ""Gatwick"", ""constraints"": [""cat""], ""time"": ""last train"", ""priority"": ""quickest route"", ""status"": ""resolved""}"
rule_based,User: What's the next train to Exeter?,The next train to Exeter departs in 12 minutes from Platform 2. It arrives at Exeter at 14:35.,"{""destination"": ""Exeter"", ""constraints"": [""pet""], ""time"": ""off-peak"", ""priority"": ""fewest changes"", ""status"": ""resolved""}"
rule_based,User: Train to Wembley please,Happy to help! When would you like to travel to Wembley?,"{""destination"": ""Wembley"", ""constraints"": [""dog""], ""time"": ""next available"", ""priority"": ""fewest changes"", ""status"": ""resolved""}"
rule_based,User: What's the next train to Glasgow?,The next train to Glasgow departs in 12 minutes from Platform 2. It arrives at Glasgow at 14:35.,"{""destination"": ""Glasgow"", ""constraints"": [""large luggage""], ""time"": ""tomorrow morning"", ""priority"": ""direct only"", ""status"": ""resolved""}"
rule_based,User: What's the next train to Gatwick?,The next train to Gatwick departs in 12 minutes from Platform 2. It arrives at Gatwick at 14:35.,"{""destination"": ""Gatwick"", ""constraints"": [""accessibility needs""], ""time"": ""first train"", ""priority"": ""cheapest"", ""status"": ""resolved""}"
rule_based,User: I need to get to Edinburgh tomorrow morning. I also have a accessibility needs.,Got it! Looking for trains to Edinburgh tomorrow morning with accessibility needs space. Please note that accessibility needs reservations are required on this route.,"{""destination"": ""Edinburgh"", ""constraints"": [""accessibility needs""], ""time"": ""tomorrow morning"", ""priority"": ""fewest changes"", ""status"": ""resolved""}"
rule_based,User: I need to get to Manchester tonight. I also have a large luggage.,Got it! Looking for trains to Manchester tonight with large luggage space. Please note that large luggage reservations are required on this route.,"{""destination"": ""Manchester"", ""constraints"": [""large luggage""], ""time"": ""tonight"", ""priority"": ""cheapest"", ""status"": ""resolved""}"
rule_based,User: I need to get to King's Cross before midnight. I also have a large luggage.,Got it! Looking for trains to King's Cross before midnight with large luggage space. Please note that large luggage reservations are required on this route.,"{""destination"": ""King's Cross"", ""constraints"": [""large luggage""], ""time"": ""before midnight"", ""priority"": ""fastest"", ""status"": ""resolved""}"
rule_based,User: Train to Gatwick please,Happy to help! When would you like to travel to Gatwick?,"{""destination"": ""Gatwick"", ""constraints"": [""bike""], ""time"": ""tomorrow morning"", ""priority"": ""quickest route"", ""status"": ""resolved""}"
rule_based,User: Show me trains to Liverpool with large luggage space,Here are trains to Liverpool with large luggage accommodation: • 08:30 - Platform 4 (2 large luggage spaces left) • 10:15 - Platform 1 (spaces available) • 12:00 - Platform 6 (fully booked),"{""destination"": ""Liverpool"", ""constraints"": [""large luggage""], ""time"": ""tonight"", ""priority"": ""fastest"", ""status"": ""resolved""}"
rule_based,User: I need a most comfortable train to Bristol early morning,Sure! Searching for most comfortable trains to Bristol early morning. Found 3 options. The earliest departs at 07:15 from Platform 3.,"{""destination"": ""Bristol"", ""constraints"": [""accessibility needs""], ""time"": ""early morning"", ""priority"": ""most comfortable"", ""status"": ""resolved""}"
rule_based,User: I need to reach Waterloo early morning. My flight lands in 2 hours.,"For an urgent journey to Waterloo, the fastest option departs in 8 minutes. Journey time: 45 minutes. You'll arrive with time to spare. Platform 5 — please go now!","{""destination"": ""Waterloo"", ""constraints"": [""wheelchair""], ""time"": ""early morning"", ""priority"": ""quickest route"", ""status"": ""resolved""}"
rule_based,User: I need to get to Liverpool this evening. I also have a wheelchair.,Got it! Looking for trains to Liverpool this evening with wheelchair space. Please note that wheelchair reservations are required on this route.,"{""destination"": ""Liverpool"", ""constraints"": [""wheelchair""], ""time"": ""this evening"", ""priority"": ""quickest route"", ""status"": ""resolved""}"
rule_based,User: I need a direct only train to Lime Street urgently,Sure! Searching for direct only trains to Lime Street urgently. Found 3 options. The earliest departs at 07:15 from Platform 3.,"{""destination"": ""Lime Street"", ""constraints"": [""bike""], ""time"": ""urgently"", ""priority"": ""direct only"", ""status"": ""resolved""}"
rule_based,User: I need a most comfortable train to Sheffield this afternoon,Sure! Searching for most comfortable trains to Sheffield this afternoon. Found 3 options. The earliest departs at 07:15 from Platform 3.,"{""destination"": ""Sheffield"", ""constraints"": [""accessibility needs""], ""time"": ""this afternoon"", ""priority"": ""most comfortable"", ""status"": ""resolved""}"
rule_based,User: I need to reach Brighton this evening. My flight lands in 2 hours.,"For an urgent journey to Brighton, the fastest option departs in 8 minutes. Journey time: 45 minutes. You'll arrive with time to spare. Platform 5 — please go now!","{""destination"": ""Brighton"", ""constraints"": [""accessibility needs""], ""time"": ""this evening"", ""priority"": ""fastest"", ""status"": ""resolved""}"
rule_based,User: Any disruptions to Cardiff today?,There are currently minor delays on the Cardiff line due to engineering works. Trains are running approximately 15 minutes late. I recommend allowing extra time for your journey.,"{""destination"": ""Cardiff"", ""constraints"": [""large luggage""], ""time"": ""last train"", ""priority"": ""direct only"", ""status"": ""resolved""}"
rule_based,User: Show me trains to Leicester with large luggage space,Here are trains to Leicester with large luggage accommodation: • 08:30 - Platform 4 (2 large luggage spaces left) • 10:15 - Platform 1 (spaces available) • 12:00 - Platform 6 (fully booked),"{""destination"": ""Leicester"", ""constraints"": [""large luggage""], ""time"": ""before midnight"", ""priority"": ""direct only"", ""status"": ""resolved""}"
rule_based,User: Show me trains to Leicester with cat space,Here are trains to Leicester with cat accommodation: • 08:30 - Platform 4 (2 cat spaces left) • 10:15 - Platform 1 (spaces available) • 12:00 - Platform 6 (fully booked),"{""destination"": ""Leicester"", ""constraints"": [""cat""], ""time"": ""peak hours"", ""priority"": ""cheapest"", ""status"": ""resolved""}"
rule_based,User: I need a fewest changes train to Heathrow this afternoon,Sure! Searching for fewest changes trains to Heathrow this afternoon. Found 3 options. The earliest departs at 07:15 from Platform 3.,"{""destination"": ""Heathrow"", ""constraints"": [""bike""], ""time"": ""this afternoon"", ""priority"": ""fewest changes"", ""status"": ""resolved""}"
rule_based,User: Cheapest way to get to Wembley?,The cheapest option to Wembley is an Advance ticket at £58. Available on the 06:45 and 11:30 departures. Off-peak tickets from £66 are available after 09:30.,"{""destination"": ""Wembley"", ""constraints"": [""pet""], ""time"": ""this afternoon"", ""priority"": ""direct only"", ""status"": ""resolved""}"
rule_based,User: Cheapest way to get to York?,The cheapest option to York is an Advance ticket at £47. Available on the 06:45 and 11:30 departures. Off-peak tickets from £64 are available after 09:30.,"{""destination"": ""York"", ""constraints"": [""dog""], ""time"": ""peak hours"", ""priority"": ""quickest route"", ""status"": ""resolved""}"
rule_based,User: I need to get to Glasgow last train. I also have a accessibility needs.,Got it! Looking for trains to Glasgow last train with accessibility needs space. Please note that accessibility needs reservations are required on this route.,"{""destination"": ""Glasgow"", ""constraints"": [""accessibility needs""], ""time"": ""last train"", ""priority"": ""quickest route"", ""status"": ""resolved""}"
rule_based,User: I need a fastest train to Brighton this evening,Sure! Searching for fastest trains to Brighton this evening. Found 3 options. The earliest departs at 07:15 from Platform 3.,"{""destination"": ""Brighton"", ""constraints"": [""baby buggy""], ""time"": ""this evening"", ""priority"": ""fastest"", ""status"": ""resolved""}"
rule_based,User: Show me trains to Waterloo with dog space,Here are trains to Waterloo with dog accommodation: • 08:30 - Platform 4 (2 dog spaces left) • 10:15 - Platform 1 (spaces available) • 12:00 - Platform 6 (fully booked),"{""destination"": ""Waterloo"", ""constraints"": [""dog""], ""time"": ""this afternoon"", ""priority"": ""fastest"", ""status"": ""resolved""}"
